# lower_burn_idx, upper_idx, energy, intensity
2 11 2.4987e+00 1.6819e-07
4 4 -3.7720e-02 -2.1180e-08
5 4 -4.7741e-02 -8.5001e-08
5 5 -3.8903e-02 -2.2651e-05
5 6 -3.0064e-02 -6.8044e-08
5 13 2.4863e+00 -1.4025e-07
6 4 -5.7763e-02 -2.1239e-08
6 5 -4.8924e-02 -2.2699e-05
6 6 -4.0085e-02 -7.5705e-03
6 7 -3.1246e-02 -1.3256e-05
6 13 2.4763e+00 -1.3212e-07
6 14 2.4851e+00 -4.6877e-05
6 15 2.4939e+00 -7.7906e-08
7 6 -5.0106e-02 -2.3215e-08
7 7 -4.1267e-02 -1.3297e-05
7 15 2.4839e+00 -8.2338e-08
13 13 7.5749e-02 -1.2152e-07
14 6 -2.4506e+00 -2.1119e-07
14 13 6.5728e-02 -1.1456e-07
14 14 7.4569e-02 -4.0082e-05
14 15 8.3410e-02 -6.6896e-08
15 15 7.3389e-02 -7.0658e-08
2 0 -6.1872e-02 1.0020e-08
2 1 -5.3033e-02 2.2929e-05
2 2 -4.4194e-02 7.6315e-03
2 3 -3.5355e-02 2.8636e-05
2 4 -2.6516e-02 2.8603e-08
2 9 2.4721e+00 1.3336e-07
2 10 2.4810e+00 4.7223e-05
