# lower_burn_idx, upper_idx, energy, intensity
18 18 -4.3064e-02 -2.2224e-07
19 15 -5.1857e-02 -1.8804e-06
19 17 -4.4533e-02 -2.4246e-07
19 18 -4.4491e-02 -2.2223e-07
19 19 -4.3018e-02 -4.6940e-04
19 23 -3.4179e-02 -1.7631e-06
19 47 2.4733e+00 -1.0941e-08
19 51 2.4822e+00 -2.9059e-06
19 55 2.4910e+00 -1.0359e-08
23 23 -4.4200e-02 -1.7650e-06
23 55 2.4810e+00 -1.0928e-08
47 47 7.2811e-02 -1.0084e-08
51 19 -2.4536e+00 -1.3084e-08
51 51 7.1631e-02 -2.4846e-06
0 0 -4.4194e-02 4.7888e-04
0 1 -4.2721e-02 2.2670e-07
0 2 -4.2679e-02 2.4737e-07
0 4 -3.5355e-02 8.3611e-07
0 32 2.4810e+00 2.9614e-06
16 16 -4.8924e-02 -1.7631e-06
16 48 2.4763e+00 -1.0915e-08
20 16 -5.8945e-02 -1.7650e-06
20 20 -5.0106e-02 -4.7034e-04
20 21 -4.8633e-02 -2.2269e-07
20 22 -4.8591e-02 -2.4295e-07
20 24 -4.1267e-02 -1.4129e-06
20 48 2.4662e+00 -1.0272e-08
20 52 2.4751e+00 -2.9122e-06
21 21 -5.0060e-02 -2.2268e-07
22 22 -5.0096e-02 -2.4295e-07
24 24 -5.1289e-02 -1.4159e-06
52 20 -2.4606e+00 -1.3116e-08
52 52 6.4545e-02 -2.4900e-06
0 0 -4.5668e-02 4.7888e-04
0 1 -4.4194e-02 2.2670e-07
0 2 -4.4152e-02 2.4737e-07
0 4 -3.6829e-02 8.3611e-07
0 32 2.4795e+00 2.9614e-06
17 17 -5.0351e-02 -1.7631e-06
17 49 2.4748e+00 -1.0915e-08
20 20 -5.1580e-02 -2.2269e-07
21 17 -6.0373e-02 -1.7650e-06
21 20 -5.3007e-02 -2.2268e-07
21 21 -5.1534e-02 -4.7034e-04
21 23 -5.0018e-02 -2.4295e-07
21 25 -4.2695e-02 -1.4129e-06
21 49 2.4648e+00 -1.0272e-08
21 53 2.4737e+00 -2.9122e-06
23 23 -5.1524e-02 -2.4295e-07
25 25 -5.2716e-02 -1.4159e-06
53 21 -2.4621e+00 -1.3116e-08
53 53 6.3117e-02 -2.4900e-06
0 0 -4.5710e-02 4.7888e-04
0 1 -4.4236e-02 2.2670e-07
0 2 -4.4194e-02 2.4737e-07
0 4 -3.6871e-02 8.3611e-07
0 32 2.4795e+00 2.9614e-06
18 18 -5.0429e-02 -1.7631e-06
18 50 2.4748e+00 -1.0915e-08
20 20 -5.1622e-02 -2.4295e-07
22 18 -6.0450e-02 -1.7650e-06
22 20 -5.3127e-02 -2.4295e-07
22 22 -5.1611e-02 -4.7034e-04
22 23 -5.0138e-02 -2.2269e-07
22 26 -4.2773e-02 -1.4129e-06
22 50 2.4647e+00 -1.0272e-08
22 54 2.4736e+00 -2.9121e-06
23 23 -5.1565e-02 -2.2268e-07
26 26 -5.2794e-02 -1.4159e-06
54 22 -2.4621e+00 -1.3115e-08
54 54 6.3041e-02 -2.4899e-06
0 0 -4.7183e-02 4.7888e-04
0 1 -4.5710e-02 2.2670e-07
0 2 -4.5668e-02 2.4737e-07
0 4 -3.8344e-02 8.3611e-07
0 32 2.4780e+00 2.9614e-06
19 19 -5.1857e-02 -1.7631e-06
19 51 2.4733e+00 -1.0915e-08
21 21 -5.3049e-02 -2.4295e-07
22 22 -5.3085e-02 -2.2269e-07
23 19 -6.1878e-02 -1.7650e-06
23 21 -5.4554e-02 -2.4295e-07
23 22 -5.4513e-02 -2.2268e-07
23 23 -5.3039e-02 -4.7034e-04
23 27 -4.4200e-02 -1.4129e-06
23 51 2.4633e+00 -1.0272e-08
23 55 2.4721e+00 -2.9121e-06
27 27 -5.4221e-02 -1.4159e-06
55 23 -2.4636e+00 -1.3115e-08
55 55 6.1613e-02 -2.4899e-06
0 0 -5.3033e-02 4.7888e-04
0 1 -5.1559e-02 2.2670e-07
0 2 -5.1518e-02 2.4737e-07
0 4 -4.4194e-02 8.3611e-07
0 32 2.4721e+00 2.9614e-06
20 20 -5.8945e-02 -1.4129e-06
24 20 -6.8966e-02 -1.4159e-06
24 24 -6.0127e-02 -4.7222e-04
24 25 -5.8654e-02 -2.2358e-07
24 26 -5.8612e-02 -2.4392e-07
24 28 -5.1289e-02 -8.2684e-07
24 56 2.4651e+00 -2.9241e-06
25 25 -6.0081e-02 -2.2358e-07
26 26 -6.0117e-02 -2.4392e-07
28 28 -6.1310e-02 -8.2940e-07
56 24 -2.4707e+00 -1.3174e-08
56 56 5.4526e-02 -2.5002e-06
0 0 -5.4507e-02 4.7888e-04
0 1 -5.3033e-02 2.2670e-07
0 2 -5.2991e-02 2.4737e-07
0 4 -4.5668e-02 8.3611e-07
0 32 2.4707e+00 2.9614e-06
21 21 -6.0373e-02 -1.4129e-06
24 24 -6.1601e-02 -2.2358e-07
25 21 -7.0394e-02 -1.4159e-06
25 24 -6.3029e-02 -2.2358e-07
25 25 -6.1555e-02 -4.7222e-04
25 27 -6.0040e-02 -2.4392e-07
25 29 -5.2716e-02 -8.2684e-07
25 57 2.4636e+00 -2.9241e-06
27 27 -6.1545e-02 -2.4392e-07
29 29 -6.2737e-02 -8.2940e-07
57 25 -2.4721e+00 -1.3174e-08
57 57 5.3098e-02 -2.5002e-06
0 0 -5.4548e-02 4.7888e-04
0 1 -5.3075e-02 2.2670e-07
0 2 -5.3033e-02 2.4737e-07
